age,job,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,poutcome,deposit
21,student,single,primary,no,8278,no,no,445,1,-1,0,unknown,yes
62,management,married,tertiary,no,7458,no,no,212,2,-1,0,unknown,yes
26,technician,single,secondary,no,44,no,no,217,1,-1,0,unknown,yes
36,blue-collar,married,secondary,no,1193,no,no,640,1,-1,0,unknown,yes
87,retired,married,primary,no,230,no,no,144,1,-1,0,unknown,yes
61,retired,married,primary,no,8729,no,no,480,1,-1,0,unknown,yes
70,retired,married,secondary,no,2384,no,no,196,2,-1,0,unknown,yes
60,management,married,tertiary,no,3401,no,no,294,1,270,1,failure,yes
41,services,married,tertiary,no,881,no,no,257,3,-1,0,unknown,yes
22,student,single,secondary,no,1522,no,no,368,2,-1,0,unknown,yes
60,retired,divorced,secondary,no,4243,no,no,416,2,-1,0,unknown,yes
54,technician,married,secondary,no,473,no,yes,182,1,81,1,failure,yes
35,self-employed,single,tertiary,no,5462,no,no,188,1,186,1,success,yes
59,management,married,secondary,no,4412,no,no,162,2,-1,0,unknown,yes
29,student,single,unknown,no,10332,no,no,46,3,-1,0,unknown,yes
48,management,married,secondary,no,0,yes,yes,1233,1,351,2,failure,yes
37,management,married,tertiary,no,238,no,no,149,1,-1,0,unknown,yes
36,management,single,tertiary,no,62,yes,no,566,1,182,7,failure,yes
52,admin.,single,secondary,no,2398,yes,no,412,1,-1,0,unknown,yes
67,retired,divorced,secondary,no,704,no,no,537,1,-1,0,unknown,yes
36,self-employed,married,tertiary,no,506,no,no,217,1,70,2,failure,yes
64,management,married,unknown,no,2352,no,no,181,4,183,7,success,yes
29,technician,single,secondary,no,938,no,no,358,1,-1,0,unknown,yes
27,management,single,tertiary,no,1720,no,no,284,2,273,1,failure,yes
76,retired,married,primary,no,1492,no,no,383,1,-1,0,unknown,yes
34,management,married,tertiary,no,1778,no,no,358,1,162,2,failure,yes
54,technician,married,secondary,no,0,no,no,464,5,192,8,other,yes
67,retired,married,primary,no,942,no,no,455,2,84,2,other,yes
24,technician,married,secondary,no,556,yes,no,368,2,80,2,success,yes
53,admin.,married,secondary,no,10541,no,no,178,1,-1,0,unknown,yes
33,student,married,secondary,no,1536,no,no,262,1,94,2,success,yes
24,student,single,tertiary,no,235,no,no,118,1,-1,0,unknown,yes
32,management,single,tertiary,no,935,no,no,165,1,91,7,success,yes
60,self-employed,married,tertiary,no,10861,no,no,98,1,91,2,failure,yes
64,entrepreneur,married,tertiary,no,2331,no,no,201,1,-1,0,unknown,yes
35,management,single,tertiary,no,1228,no,no,696,2,88,12,failure,yes
24,student,single,secondary,no,125,no,no,263,1,90,1,failure,yes
42,management,married,tertiary,no,2816,no,no,193,2,-1,0,unknown,yes
40,management,married,tertiary,no,0,no,no,147,1,96,8,success,yes
33,management,married,tertiary,no,22867,yes,no,266,2,92,3,failure,yes
71,housemaid,divorced,primary,no,1311,no,no,301,2,91,1,success,yes
52,unemployed,married,secondary,no,94,no,no,293,3,190,10,failure,yes
47,admin.,married,secondary,no,0,no,no,213,1,190,1,other,yes
49,management,married,primary,no,3371,no,no,269,2,-1,0,unknown,yes
26,management,single,tertiary,no,943,no,no,166,1,195,1,success,yes
40,management,married,tertiary,no,9366,no,no,69,3,-1,0,unknown,yes
32,technician,single,tertiary,no,6746,no,no,199,1,-1,0,unknown,yes
33,services,married,secondary,no,1076,no,no,131,1,96,5,failure,yes
35,management,married,tertiary,no,0,yes,no,229,2,96,3,success,yes
53,management,married,tertiary,no,1624,no,no,166,3,97,7,success,yes
20,student,single,unknown,no,801,no,no,244,2,-1,0,unknown,yes
44,self-employed,divorced,tertiary,no,1070,yes,no,172,1,91,5,success,yes
21,student,single,secondary,no,123,no,no,513,1,91,1,success,yes
36,blue-collar,single,secondary,no,3623,no,no,71,1,378,1,success,yes
31,management,single,tertiary,no,533,no,no,90,3,93,6,success,yes
42,technician,married,secondary,no,994,yes,no,227,3,93,6,success,yes
33,services,married,secondary,no,386,no,no,253,1,92,4,failure,yes
29,management,single,tertiary,no,1026,no,no,226,1,92,1,other,yes
30,unemployed,single,secondary,no,2424,no,no,110,1,279,1,failure,yes
32,management,married,tertiary,no,1331,no,no,126,1,92,5,failure,yes
54,unknown,married,secondary,no,2206,no,no,104,1,99,2,other,yes
82,retired,divorced,tertiary,no,0,no,no,226,1,-1,0,unknown,yes
47,management,married,tertiary,no,4693,no,yes,89,1,97,3,success,yes
48,blue-collar,married,secondary,no,1230,yes,no,169,1,196,2,success,yes
77,retired,divorced,secondary,no,3417,no,no,134,1,-1,0,unknown,yes
38,admin.,married,secondary,no,1767,yes,no,893,7,-1,0,unknown,yes
27,student,single,tertiary,no,5291,no,no,192,2,92,2,failure,yes
43,services,single,secondary,no,3403,yes,no,707,2,97,2,success,yes
33,technician,married,secondary,no,133,no,no,627,2,192,1,success,yes
27,admin.,single,secondary,no,4745,no,no,411,4,192,1,other,yes
76,retired,married,primary,no,3324,no,no,122,1,92,3,success,yes
81,retired,married,primary,no,5220,no,no,135,1,94,2,other,yes
71,retired,married,primary,no,2600,no,no,186,2,98,1,success,yes
39,admin.,married,secondary,no,260,yes,no,226,1,94,4,success,yes
18,student,single,primary,no,608,no,no,210,1,93,1,success,yes
58,services,divorced,secondary,no,462,no,no,495,1,93,1,success,yes
44,technician,divorced,secondary,no,14,no,no,167,1,92,1,success,yes
67,retired,married,secondary,no,1146,no,no,259,1,92,2,failure,yes
31,services,single,secondary,no,181,no,no,239,2,93,2,success,yes
61,retired,married,secondary,no,3114,no,no,381,1,-1,0,unknown,yes
36,technician,single,secondary,no,376,no,no,193,1,92,1,success,yes
56,retired,married,primary,no,9367,no,no,271,2,92,4,success,yes
24,student,single,secondary,no,382,no,no,256,2,92,3,failure,yes
33,admin.,married,secondary,no,920,no,no,130,1,95,2,failure,yes
34,blue-collar,single,unknown,no,129,yes,yes,295,1,200,2,success,yes
58,admin.,married,secondary,no,169,no,no,301,1,94,3,failure,yes
64,retired,married,unknown,no,679,no,no,167,1,-1,0,unknown,yes
27,blue-collar,single,secondary,no,535,no,no,183,1,94,1,success,yes
63,management,married,tertiary,no,3115,no,no,432,5,-1,0,unknown,yes
23,student,single,secondary,no,1234,no,no,250,1,-1,0,unknown,yes
37,technician,single,tertiary,no,197,no,no,175,1,200,1,success,yes
43,management,married,tertiary,no,3186,no,no,380,1,88,1,failure,yes
35,technician,married,tertiary,no,3160,yes,no,445,2,95,1,failure,yes
33,blue-collar,married,primary,no,195,no,no,984,5,-1,0,unknown,yes
75,retired,married,tertiary,no,6027,no,no,1248,2,94,2,failure,yes
40,admin.,married,tertiary,no,764,yes,no,85,1,-1,0,unknown,yes
52,management,married,tertiary,no,583,no,no,209,1,91,2,failure,yes
55,technician,divorced,tertiary,no,0,no,no,134,2,91,1,success,yes
71,retired,married,secondary,no,5715,no,no,747,2,-1,0,unknown,yes
78,retired,married,tertiary,no,1204,no,no,135,1,-1,0,unknown,yes
35,technician,married,secondary,no,4922,yes,no,393,4,201,17,other,yes
52,technician,married,secondary,no,234,no,no,255,1,-1,0,unknown,yes
31,management,single,tertiary,no,9421,no,no,372,1,-1,0,unknown,yes
31,admin.,single,secondary,no,4198,no,no,234,1,-1,0,unknown,yes
38,management,married,unknown,no,3576,no,no,349,2,183,1,success,yes
28,student,single,secondary,no,1925,no,no,487,1,97,2,failure,yes
72,retired,married,secondary,no,1129,no,no,208,1,91,1,success,yes
29,admin.,single,secondary,no,265,yes,no,414,1,184,1,failure,yes
46,housemaid,married,secondary,no,38,no,no,541,1,-1,0,unknown,yes
53,technician,married,secondary,no,1982,yes,yes,160,1,-1,0,unknown,yes
58,technician,married,secondary,no,3399,no,no,1628,2,188,8,success,yes
22,student,single,tertiary,no,691,no,no,260,5,103,1,success,yes
28,admin.,married,secondary,no,330,no,no,357,1,188,3,other,yes
31,technician,married,secondary,no,318,no,no,310,1,-1,0,unknown,yes
26,blue-collar,single,tertiary,no,644,no,no,346,1,-1,0,unknown,yes
60,retired,divorced,tertiary,no,4,yes,no,415,1,190,5,failure,yes
29,technician,single,secondary,no,1165,no,no,244,2,184,1,success,yes
36,admin.,divorced,tertiary,no,4708,no,no,284,1,171,1,failure,yes
68,retired,married,tertiary,no,2820,no,no,154,1,97,2,failure,yes
48,management,married,tertiary,no,1147,no,no,155,1,120,3,success,yes
53,unemployed,married,primary,no,980,yes,no,352,1,-1,0,unknown,yes
39,technician,married,secondary,no,2983,no,no,472,1,-1,0,unknown,yes
28,services,single,secondary,no,339,no,no,350,1,182,1,success,yes
72,retired,married,unknown,no,1940,no,no,705,2,-1,0,unknown,yes
29,management,single,tertiary,no,1445,no,no,271,2,-1,0,unknown,yes
26,student,single,tertiary,no,294,no,no,208,2,-1,0,unknown,yes
49,management,married,tertiary,no,5887,no,no,439,3,185,5,success,yes
43,management,single,tertiary,no,11891,no,no,821,5,242,1,success,yes
28,student,single,unknown,no,78,no,no,232,3,310,2,failure,yes
44,admin.,single,secondary,no,733,yes,no,360,2,105,5,success,yes
73,retired,divorced,primary,no,5028,no,no,696,10,-1,0,unknown,yes
39,management,married,tertiary,no,481,no,no,929,5,189,1,other,yes
29,student,single,secondary,no,314,no,no,415,2,116,4,failure,yes
31,technician,married,secondary,no,684,yes,no,620,3,-1,0,unknown,yes
30,student,single,secondary,no,1681,no,no,329,2,-1,0,unknown,yes
50,admin.,married,secondary,no,10250,yes,no,254,3,385,2,other,yes
42,management,married,tertiary,no,254,no,no,288,7,183,4,success,yes
37,admin.,married,secondary,no,0,yes,no,179,1,190,1,success,yes
49,technician,married,secondary,no,307,no,no,854,1,-1,0,unknown,yes
59,unemployed,married,secondary,no,957,no,no,479,2,-1,0,unknown,yes
80,retired,married,primary,no,155,no,no,343,2,-1,0,unknown,yes
86,retired,single,secondary,no,614,no,no,595,1,-1,0,unknown,yes
69,retired,married,unknown,no,426,no,no,395,1,-1,0,unknown,yes
79,retired,married,secondary,no,8304,no,no,456,2,275,9,success,yes
36,services,married,secondary,no,4721,no,no,149,3,-1,0,unknown,yes
49,management,married,tertiary,no,395,no,no,336,5,-1,0,unknown,yes
69,retired,married,secondary,no,3588,yes,no,429,1,-1,0,unknown,yes
66,retired,married,unknown,no,2540,no,no,441,2,156,1,other,yes
32,management,divorced,tertiary,no,883,yes,no,798,1,185,5,other,yes
47,management,single,tertiary,no,4402,no,no,805,1,190,1,other,yes
58,management,married,tertiary,no,256,no,no,422,1,188,3,success,yes
64,retired,married,primary,no,43,no,no,232,1,-1,0,unknown,yes
72,retired,married,primary,no,3856,no,no,582,4,115,1,other,yes
79,retired,married,primary,no,3025,no,no,166,3,126,3,other,yes
30,technician,married,secondary,no,2326,no,no,420,1,175,2,failure,yes
36,management,married,tertiary,no,925,no,no,321,3,189,4,success,yes
53,entrepreneur,married,tertiary,no,1961,no,no,351,1,-1,0,unknown,yes
34,management,married,tertiary,no,2037,no,no,324,2,-1,0,unknown,yes
29,student,single,secondary,no,459,no,no,279,3,189,19,other,yes
29,management,single,tertiary,no,572,no,no,314,1,195,1,success,yes
81,retired,divorced,secondary,no,452,no,no,443,1,-1,0,unknown,yes
57,retired,married,secondary,no,5313,no,no,283,2,196,1,success,yes
72,retired,married,secondary,no,1533,no,no,546,2,-1,0,unknown,yes
34,services,married,secondary,no,1337,no,no,330,2,127,3,success,yes
57,management,divorced,unknown,no,2986,no,no,222,2,231,1,failure,yes
66,housemaid,married,primary,no,1230,no,no,726,3,-1,0,unknown,yes
27,student,single,secondary,no,538,no,no,170,4,197,2,success,yes
50,management,married,tertiary,no,5108,yes,no,406,1,182,2,failure,yes
75,retired,divorced,secondary,no,1341,no,no,415,7,-1,0,unknown,yes
50,services,married,secondary,no,320,no,no,294,3,315,4,success,yes
32,admin.,single,secondary,no,131,yes,no,322,1,189,1,success,yes
59,retired,married,primary,no,2074,no,no,467,1,186,2,success,yes
68,retired,married,secondary,no,1443,no,no,2062,2,257,1,success,yes
31,technician,married,tertiary,no,3338,yes,no,264,2,-1,0,unknown,yes
64,self-employed,married,tertiary,no,661,no,no,367,2,294,2,failure,yes
30,unemployed,divorced,secondary,no,7105,no,no,321,2,-1,0,unknown,yes
60,admin.,married,secondary,no,3735,no,no,190,1,188,9,success,yes
35,management,single,tertiary,no,538,no,no,410,3,165,2,other,yes
72,retired,married,primary,no,4657,no,no,305,3,309,5,success,yes
30,blue-collar,married,primary,no,5,no,no,282,1,203,1,success,yes
52,unemployed,divorced,secondary,no,230,no,no,422,2,-1,0,unknown,yes
33,management,married,tertiary,no,1808,no,no,250,3,-1,0,unknown,yes
84,retired,married,secondary,no,81204,no,no,679,1,313,2,other,yes
43,management,married,tertiary,no,3518,no,no,206,2,196,2,success,yes
39,technician,single,tertiary,no,25,yes,no,315,1,210,2,success,yes
25,technician,married,tertiary,no,2551,no,no,400,3,-1,0,unknown,yes
38,admin.,married,secondary,no,11303,no,no,473,2,216,2,failure,yes
44,management,married,unknown,no,2724,no,no,893,1,-1,0,unknown,yes
20,student,single,unknown,no,755,no,no,284,1,-1,0,unknown,yes
32,management,single,tertiary,no,718,yes,no,155,1,197,1,success,yes
23,services,single,secondary,no,870,no,no,296,1,176,4,success,yes
35,unemployed,married,secondary,no,978,no,no,1370,3,209,3,success,yes
61,management,married,secondary,no,544,no,no,63,3,200,9,success,yes
46,management,divorced,tertiary,no,461,no,no,369,2,-1,0,unknown,yes
70,retired,married,primary,no,2795,no,no,301,2,-1,0,unknown,yes
25,technician,single,secondary,no,139,no,yes,202,1,91,1,success,yes
57,retired,married,secondary,no,1044,no,no,585,1,192,2,success,yes
55,admin.,married,secondary,no,1633,no,no,210,1,192,2,success,yes
33,management,married,tertiary,no,6513,yes,no,170,1,343,1,other,yes
73,retired,married,primary,no,1388,no,no,767,2,83,1,success,yes
34,unemployed,single,secondary,no,15,no,no,377,1,-1,0,unknown,yes
31,technician,single,secondary,no,2544,no,no,229,1,279,2,success,yes
25,blue-collar,single,secondary,no,2007,no,no,265,2,-1,0,unknown,yes
30,technician,married,tertiary,no,2166,no,no,316,2,-1,0,unknown,yes
28,self-employed,single,tertiary,no,4579,no,no,409,2,-1,0,unknown,yes
21,student,single,secondary,no,2488,no,no,661,2,92,1,success,yes
87,retired,married,primary,no,2190,no,no,512,2,-1,0,unknown,yes
22,student,single,secondary,no,254,no,no,143,2,-1,0,unknown,yes
28,self-employed,single,tertiary,no,1579,no,no,163,1,91,3,failure,yes
31,unemployed,married,tertiary,no,330,no,no,260,1,194,2,success,yes
60,retired,married,secondary,no,938,no,no,380,3,-1,0,unknown,yes
41,technician,single,unknown,no,5372,yes,no,248,3,-1,0,unknown,yes
24,student,single,secondary,no,3176,no,no,108,2,-1,0,unknown,yes
54,management,divorced,tertiary,no,496,no,no,452,3,-1,0,unknown,yes
35,technician,single,tertiary,no,0,no,no,187,7,-1,0,unknown,yes
70,retired,divorced,primary,no,482,no,no,372,1,196,2,success,yes
62,blue-collar,married,secondary,no,180,no,no,183,1,90,4,other,yes
59,technician,married,primary,no,4198,no,no,309,1,91,10,success,yes
48,unemployed,married,secondary,no,817,no,no,517,1,282,4,success,yes
45,admin.,married,secondary,no,5021,no,no,233,1,-1,0,unknown,yes
36,admin.,married,unknown,no,991,no,no,589,2,-1,0,unknown,yes
33,services,single,secondary,no,133,no,no,305,2,274,1,success,yes
32,admin.,married,secondary,no,366,no,no,366,2,-1,0,unknown,yes
60,retired,divorced,tertiary,no,979,yes,no,295,3,347,1,failure,yes
39,management,married,tertiary,no,2939,no,no,348,2,-1,0,unknown,yes
37,admin.,single,secondary,no,4803,no,no,396,2,-1,0,unknown,yes
85,retired,married,primary,no,1255,no,no,233,3,-1,0,unknown,yes
79,retired,married,primary,no,8556,no,no,326,2,272,2,success,yes
64,retired,married,secondary,no,588,no,no,366,1,91,2,failure,yes
42,technician,married,secondary,no,994,yes,no,453,1,67,9,success,yes
47,blue-collar,married,secondary,no,820,no,no,262,1,91,1,success,yes
66,retired,married,secondary,no,203,no,no,353,1,195,1,success,yes
61,retired,married,secondary,no,86,no,no,639,1,94,1,success,yes
27,admin.,married,tertiary,no,2855,no,no,240,1,301,3,failure,yes
63,retired,married,secondary,no,474,no,no,423,1,-1,0,unknown,yes
36,management,married,tertiary,no,203,no,no,255,1,88,1,success,yes
38,unemployed,married,primary,no,7005,yes,no,696,1,202,2,success,yes
92,retired,married,unknown,no,775,no,no,164,4,96,3,success,yes
77,retired,married,secondary,no,4112,no,no,1616,1,95,2,success,yes
30,admin.,single,secondary,no,255,no,no,143,1,-1,0,unknown,yes
81,retired,married,primary,no,243,no,no,340,1,92,1,success,yes
42,unknown,single,unknown,no,942,no,no,245,1,92,2,success,yes
48,admin.,divorced,secondary,no,1180,no,no,142,1,238,3,other,yes
52,services,married,secondary,no,992,yes,no,342,1,92,2,success,yes
38,housemaid,divorced,secondary,no,70,no,no,164,4,92,4,success,yes
61,admin.,married,unknown,no,4629,yes,no,181,1,92,1,success,yes
20,student,single,unknown,no,829,no,no,196,3,202,2,success,yes
39,admin.,married,secondary,no,0,no,no,366,1,436,10,failure,yes
44,technician,married,secondary,no,2776,yes,no,701,1,-1,0,unknown,yes
73,retired,married,primary,no,279,no,no,399,3,-1,0,unknown,yes
36,student,single,tertiary,no,129,no,no,918,1,93,1,success,yes
48,management,married,tertiary,no,157,no,no,417,4,-1,0,unknown,yes
52,services,married,secondary,no,659,no,no,390,4,93,1,success,yes
30,blue-collar,married,secondary,no,2493,no,no,293,2,-1,0,unknown,yes
36,management,married,tertiary,no,3949,no,no,130,2,-1,0,unknown,yes
80,retired,married,primary,no,997,no,no,151,1,91,3,success,yes
33,technician,married,tertiary,no,1699,no,no,202,1,83,3,success,yes
56,technician,married,tertiary,no,1181,no,no,186,1,433,1,failure,yes
54,admin.,married,secondary,no,0,no,no,161,1,98,2,failure,yes
34,admin.,married,tertiary,no,0,no,no,155,2,-1,0,unknown,yes
66,retired,married,tertiary,no,1948,no,no,216,1,91,4,success,yes
52,blue-collar,married,primary,no,306,no,no,223,1,-1,0,unknown,yes
60,retired,married,secondary,no,18967,yes,no,177,2,-1,0,unknown,yes
28,admin.,single,secondary,no,261,yes,yes,254,3,142,6,success,yes
56,retired,divorced,primary,no,694,no,no,144,1,102,1,other,yes
36,technician,married,tertiary,no,202,no,no,313,1,120,3,failure,yes
45,management,single,tertiary,no,4831,no,no,479,11,-1,0,unknown,yes
60,management,married,unknown,no,264,no,no,265,1,-1,0,unknown,yes
